id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
1355_6_Brassimet_Leaves_PAXs_33_Pos_645	C12H25N3O11	[M + H]+	C12H25N3O11	Carbohydrates	0.9747921824455261	Aminosugars and aminoglycosides	0.9144052863121033	Aminosugars	0.49936261773109436	Monosaccharides	0.8699427843093872	Monosaccharides	0.8699427843093872	Carbohydrates and carbohydrate conjugates	0.9977317452430725	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Hemiacetals; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Amines; Primary amines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1066_6_Brassimet_Leaves_PAXs_28_Pos_1484	C17H21NO11	[M + H]+	C17H21NO11	Shikimates and Phenylpropanoids	0.9875583648681641	Phenylpropanoids (C6-C3)	0.9593488574028015	Cinnamic acids and derivatives	0.9226703643798828	N-acyl-alpha amino acids and derivatives	0.9083492159843445	Amino acids and derivatives	0.21117131412029266	Amino acids, peptides, and analogues	0.1932985633611679	Carboxylic acids and derivatives	0.9974924325942993	Organic acids and derivatives	0.9996892213821411	Organic compounds; Carbohydrates and carbohydrate conjugates; Styrenes; Alpha amino acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Hexoses; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Cinnamic acid amides; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
491_6_Brassimet_Leaves_PAXs_18_Pos_4166	C20H28NO11P	[M + H]+	C20H28NO11P	Shikimates and Phenylpropanoids	0.2579072117805481	Nucleosides	0.5007283687591553	Pyrimidine nucleos(t)ides	0.14707866311073303	Glycosyl compounds	0.8469111323356628	Glycosyl compounds	0.8469111323356628	Carbohydrates and carbohydrate conjugates	0.9981677532196045	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Monosaccharides; Monosaccharide phosphates; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Alkyl phosphates; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
1002_6_Brassimet_Leaves_PAXs_27_Pos_5202	C15H15NO8	[M + H]+	C15H15NO8	Amino acids and Peptides	0.8372403979301453	Phenylpropanoids (C6-C3)	0.9683425426483154	Cinnamic acid amides	0.6696993112564087	N-acyl-alpha amino acids	0.997369647026062	Amino acids and derivatives	0.9992941617965698	Amino acids, peptides, and analogues	0.9992535710334778	Carboxylic acids and derivatives	0.9999986886978149	Organic acids and derivatives	1.0	Organic compounds; Amino acids, peptides, and analogues; Styrenes; Coumaric acids and derivatives; Alpha amino acids and derivatives; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Hydroxycinnamic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; N-acyl-alpha amino acids; Benzenoids; Cinnamic acid amides; Organic oxides; Hydrocarbon derivatives; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
1026_6_Brassimet_Leaves_PAXs_27_Pos_5266	C18H34O	[M + H]+	C18H34O	Terpenoids	0.5973877906799316	Diterpenoids	0.31563955545425415	Unsaturated fatty acids	0.2054474651813507	Prenol lipids	0.6595720648765564					Prenol lipids	0.6595720648765564	Lipids and lipid-like molecules	0.9750130772590637	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1388_6_Brassimet_Leaves_PAXs_34_Pos_701	C39H52N2O10	[M + K]+	C39H52N2O10	Polyketides	0.6009810566902161	Linear polyketides	0.5768761038780212	Open-chain polyketides	0.4230553209781647	N-acyl-alpha amino acids	0.8961424827575684	Amino acids and derivatives	0.6341000199317932	Amino acids, peptides, and analogues	0.6395673751831055	Carboxylic acids and derivatives	0.978741466999054	Organic acids and derivatives	0.9988937973976135	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Polyols; N-acyl-alpha amino acids; Benzenoids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
1715_6_Brassimet_Leaves_PAXs_40_Pos_1074	C16H18N2O5S	[M + H]+	C16H18N2O5S	Alkaloids	0.6763195395469666	Tryptophan alkaloids	0.536434531211853	Carbazole alkaloids	0.06594246625900269	Hexoses	0.8492426872253418	Monosaccharides	0.9989099502563477	Carbohydrates and carbohydrate conjugates	0.9993457198143005	Organooxygen compounds	0.9999094009399414	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Thioethers; Hexoses; Monosaccharides; Secondary alcohols; Oxanes; Glycosyl compounds; Polyols; Benzenoids; Sulfenyl compounds; Alkylarylthioethers; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities
988_6_Brassimet_Leaves_PAXs_27_Pos_1469	C19H33NO9	[M + H]+	C19H33NO9	Amino acids and Peptides	0.950745165348053	Small peptides	0.2653500437736511	Cyanogenic glycosides	0.2067338526248932	Amino acids	0.8274432420730591	Amino acids and derivatives	0.7829443216323853	Amino acids, peptides, and analogues	0.7737873792648315	Carboxylic acids and derivatives	0.9450575709342957	Organic acids and derivatives	0.928054928779602	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Amines; Primary amines; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
376_6_Brassimet_Leaves_PAXs_15_Pos_3974	C26H39NO6S	[M + H]+	C26H39NO6S	Polyketides	0.7205734848976135	Macrolides	0.816486120223999	Macrolide lactams	0.2267390936613083	Mutilane diterpenoids	0.6798937916755676	Mutilane diterpenoids	0.6798937916755676	Diterpenoids	0.3072764277458191	Prenol lipids	0.5107643604278564	Lipids and lipid-like molecules	0.2542261779308319	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Ketones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Thioethers; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Oxanes; Mutilane diterpenoids; Sulfenyl compounds; Cyclic ketones; Dialkylthioethers; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
387_6_Brassimet_Leaves_PAXs_15_Pos_3988	C15H26N6O4	[M + H]+	C15H26N6O4	Alkaloids	0.389889121055603	Small peptides	0.3555498719215393	Purine nucleos(t)ides	0.1838075816631317	Alpha amino acid esters	0.5000166893005371	Amino acids and derivatives	0.9950577020645142	Amino acids, peptides, and analogues	0.994717538356781	Carboxylic acids and derivatives	0.9955399632453918	Organic acids and derivatives	0.999514102935791	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Alpha amino acid esters; Azoles; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Aminopyrimidines and derivatives; Diazines; Secondary carboxylic acid amides; Imidazopyrimidines; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Imidolactams; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1738_6_Brassimet_Leaves_PAXs_40_Pos_1080	C12H18N3O6	[M + H]+	C12H18N3O6	Alkaloids	0.7325109243392944	Peptide alkaloids	0.4852532148361206	Dipeptides	0.2382546216249466	Alpha amino acids and derivatives	0.825082004070282	Amino acids and derivatives	0.5468809604644775	Amino acids, peptides, and analogues	0.5568080544471741	Carboxylic acids and derivatives	0.6915307641029358	Organic acids and derivatives	0.842422366142273	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1323_6_Brassimet_Leaves_PAXs_33_Pos_6282	C14H12N8O4	[M + H]+	C14H12N8O4	Alkaloids	0.9945142269134521	Pseudoalkaloids	0.7073157429695129	pteridine alkaloids	0.6512015461921692	Pteridines and derivatives	0.9104920029640198					Pteridines and derivatives	0.9104920029640198	Organoheterocyclic compounds	0.995118260383606	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Pyridines and derivatives; Triazoles; Pteridines and derivatives; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Diazines; Benzenoids; Amines; Primary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1741_6_Brassimet_Leaves_PAXs_40_Pos_2115	C14H27NO9	[M + H]+	C14H27NO9	Carbohydrates	0.504826009273529	Aminosugars and aminoglycosides	0.6808549165725708	Aminosugars	0.27306562662124634	Saccharolipids	0.5434742569923401					Saccharolipids	0.5434742569923401	Lipids and lipid-like molecules	0.43839582800865173	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alcohols and polyols; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Amines; Primary amines; Saccharolipids; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2060_6_Brassimet_Leaves_PAXs_47_Pos_2569	C17H27NO6	[M + H]+	C17H27NO6	Terpenoids	0.41769254207611084	Diterpenoids	0.2592305541038513	Arteminisin	0.44534775614738464	Amino acids and derivatives	0.6840062737464905	Amino acids and derivatives	0.6840062737464905	Amino acids, peptides, and analogues	0.6841846704483032	Carboxylic acids and derivatives	0.9897318482398987	Organic acids and derivatives	0.9943101406097412	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Oxepanes; Carbonyl compounds; Oxanes; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1277_6_Brassimet_Leaves_PAXs_32_Pos_6068	C9H27N8O6PS	[M + H]+	C9H27N8O6PS	Carbohydrates	0.8973291516304016	Nucleosides	0.10278654098510742	Aminoacids	0.0016523579834029078	Glycosylamines	0.9664362668991089	Glycosyl compounds	0.8360238075256348	Carbohydrates and carbohydrate conjugates	0.5502467751502991	Organooxygen compounds	0.9999983310699463	Organic oxygen compounds	1.0	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic sulfuric acids and derivatives; Monoalkylamines; Secondary alcohols; 1,2-aminoalcohols; Glycosyl compounds; Glycosylamines; Polyols; Amines; Primary amines; Alkanolamines; 1,2-diols; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2051_6_Brassimet_Leaves_PAXs_46_Pos_1146	C10H10N2O2S	[M + H]+	C10H10N2O2S	Alkaloids	0.997880220413208	Nicotinic acid alkaloids	0.6925592422485352	Pyridine alkaloids	0.6779636144638062	Pyridines and derivatives	0.6971631050109863					Pyridines and derivatives	0.6971631050109863	Organoheterocyclic compounds	0.9950548410415649	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyridines and derivatives; Organic acids and derivatives; Organonitrogen compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1786_6_Brassimet_Leaves_PAXs_41_Pos_2217	C43H91N2O6	[M + H3N + H]+	C43H94N3O6	Fatty acids	0.9962928891181946	Fatty esters	0.15931198000907898	Ceramides	0.09622430801391602	Fatty amides	0.6505619883537292			Fatty amides	0.6505619883537292	Fatty Acyls	0.9088254570960999	Lipids and lipid-like molecules	0.866666316986084	Organic compounds; Lipids and lipid-like molecules; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2137_6_Brassimet_Leaves_PAXs_48_Pos_2755	C21H41N9O5	[M + Na]+	C21H41N9O5	Amino acids and Peptides	0.6446195244789124	Small peptides	0.4458054006099701	Polyamines	0.33293765783309937	N-acyl-alpha amino acids and derivatives	0.7370895147323608	Amino acids and derivatives	0.9771151542663574	Amino acids, peptides, and analogues	0.9823402166366577	Carboxylic acids and derivatives	0.9849106669425964	Organic acids and derivatives	0.9895629286766052	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1845_6_Brassimet_Leaves_PAXs_42_Pos_2345	C15H37N4O7S	[M + H]+	C15H37N4O7S	Alkaloids	0.4153668284416199	Ornithine alkaloids	0.6267117857933044	Polyamines	0.5156073570251465	Amino acids	0.7709750533103943	Amino acids and derivatives	0.5999624729156494	Amino acids, peptides, and analogues	0.6324455142021179	Carboxylic acids and derivatives	0.4594241976737976	Organic acids and derivatives	0.9867724776268005	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; N-acyl amines; Alkylthiols; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Dialkylamines; Amines; Primary amines; Secondary amines; Alkanolamines; Thiols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1449_6_Brassimet_Leaves_PAXs_35_Pos_854	C18H32N4O7	[M + H]+	C18H32N4O7	Amino acids and Peptides	0.9072393178939819	Small peptides	0.9184678196907043	Tripeptides	0.8443695306777954	Peptides	0.8864824771881104	Peptides	0.8864824771881104	Amino acids, peptides, and analogues	0.9955299496650696	Carboxylic acids and derivatives	0.9990041851997375	Organic acids and derivatives	0.9999600648880005	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Oxirane carboxylic acids and derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Oxirane carboxylic acids; Primary amines; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Valine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1223_6_Brassimet_Leaves_PAXs_30_Pos_5868	C8H16N3O6PS	[M + Na]+	C8H16N3O6PS	Amino acids and Peptides	0.48672759532928467	Small peptides	0.4856018126010895	Aminoacids	0.06828965991735458	Alpha amino acids and derivatives	0.6971631050109863	Amino acids and derivatives	0.58746337890625	Amino acids, peptides, and analogues	0.5631173253059387	Carboxylic acids and derivatives	0.58733731508255	Organic acids and derivatives	0.9989858269691467	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organophosphorus compounds; Organic sulfuric acids and derivatives; Carbonyl compounds; Amines; Primary amines; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
916_6_Brassimet_Leaves_PAXs_25_Pos_4948	C29H50N2O12	[M + H]+	C29H50N2O12	Polyketides	0.6851882934570312	Diterpenoids	0.20717541873455048	Open-chain polyketides	0.16592533886432648	N-acyl-alpha amino acids and derivatives	0.6814725399017334	Amino acids and derivatives	0.9845010042190552	Amino acids, peptides, and analogues	0.9843215942382812	Carboxylic acids and derivatives	0.9780548214912415	Organic acids and derivatives	0.9985737800598145	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Hemiacetals; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Dialkylamines; Alpha amino acids; Amines; Primary amines; Secondary amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
778_6_Brassimet_Leaves_PAXs_22_Pos_459	C9H15NO11P2S2	[M + K]+	C9H15NO11P2S2	Alkaloids	0.33960551023483276	Pseudoalkaloids	0.04469629377126694	Pyridine alkaloids	0.01813671551644802	Organic thiophosphoric acids and derivatives	0.5229727029800415					Organic thiophosphoric acids and derivatives	0.5229727029800415	Organic acids and derivatives	0.9994482398033142	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organic thiophosphoric acids and derivatives; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
301_6_Brassimet_Leaves_PAXs_14_Pos_3886	C10H13N4O5PS	[M + H]+	C10H13N4O5PS	Carbohydrates	0.9027814269065857	Nucleosides	0.7441899180412292	Purine nucleos(t)ides	0.7740140557289124	Nucleoside and nucleotide analogues	0.9567696452140808					Nucleoside and nucleotide analogues	0.9567696452140808	Nucleosides, nucleotides, and analogues	0.8189607858657837	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Aminopyrimidines and derivatives; Organic thiophosphoric acids and derivatives; Diazines; Monosaccharides; Thiophosphoric acid esters; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 6-aminopurines; Nucleoside and nucleotide analogues; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1096_6_Brassimet_Leaves_PAXs_29_Pos_5488	C20H31N5O6	[M + H]+	C20H31N5O6	Carbohydrates	0.6622930765151978	Nucleosides	0.49792036414146423	Purine nucleos(t)ides	0.37978124618530273	Purine nucleosides	0.8741400241851807					Purine nucleosides	0.8741400241851807	Nucleosides, nucleotides, and analogues	0.8377825021743774	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Monoalkylamines; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Secondary alcohols; Imidazopyrimidines; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 6-aminopurines; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
746_6_Brassimet_Leaves_PAXs_22_Pos_4470	C19H30O6	[M + H]+	C19H30O6	Terpenoids	0.7369351983070374	Sesquiterpenoids	0.5881674885749817	Open-chain polyketides	0.4625001847743988	Dicarboxylic acids and derivatives	0.5106790065765381			Dicarboxylic acids and derivatives	0.5106790065765381	Carboxylic acids and derivatives	0.9581850171089172	Organic acids and derivatives	0.9494284987449646	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Methyl esters; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2035_6_Brassimet_Leaves_PAXs_46_Pos_2528	C12H21NO6	[M + H]+	C12H21NO6	Amino acids and Peptides	0.5977083444595337	Small peptides	0.47127223014831543	Dipeptides	0.21857360005378723	L-alpha-amino acids	0.5414825081825256	Amino acids and derivatives	0.9220455288887024	Amino acids, peptides, and analogues	0.9217358231544495	Carboxylic acids and derivatives	0.9790352582931519	Organic acids and derivatives	0.9948498606681824	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Hemiacetals; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Pentoses; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxolanes; Dialkylamines; Polyols; Alpha amino acids; Amines; Secondary amines; Organic oxides; Oxacyclic compounds; L-alpha-amino acids; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
965_6_Brassimet_Leaves_PAXs_26_Pos_5065	C12H14N2O2	[M + H]+	C12H14N2O2	Alkaloids	0.9748257994651794	Tryptophan alkaloids	0.6764346361160278	Quinoline alkaloids	0.2443661242723465	Anisoles	0.7999804615974426			Anisoles	0.7999804615974426	Phenol ethers	0.7307522892951965	Benzenoids	0.9468645453453064	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organonitrogen compounds; Organooxygen compounds; Phenol ethers; Benzenoids; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
